,id,brand,name_korean,wish_count,review_count,change_percentage,change_value,highest_bid,last_sale_price,lowest_ask,market_price,pricepremium,pricepremium_percentage,total_sales,min_size,max_size,colorway,date_released,gender,local_price,local_price_currency,local_price_with_currency,name,original_price,original_price_currency,original_price_with_currency,style_code
917,331,Nike,나이키 덩크 로우 마이클 데스몬드 레이저 블랙,12,0,,,,315000,,315000,,,1,215,310,Black/Black-Light Stone-Baroque Brown,2003-01-01T23:59:59Z,men,,KRW,,Nike Dunk Low Michael Desmond Laser Black,,,,308429-001
918,328,Nike,나이키 덩크 로우 크리스 룬디 레이저 팩 올리브 그레이,18,0,,,,,,,,,0,215,310,Olive Grey/Olive Grey-Obsidian,2003-01-01T23:59:59Z,men,,KRW,,Nike Dunk Low Chris Lundy Laser Pack Olive Grey,,,,308428-001
919,46245,Nike,나이키 덩크 하이 프리미엄 커리,5,1,,,,,,,,,0,230,320,Medium Curry/Medium Curry-Net-Dark Brown,2003-01-01T00:00:00Z,men,,KRW,,Nike Dunk High PRM Curry,,,,305808-771
920,318,Nike,나이키 SB 덩크 로우 프로 리스 포브스 데님,71,1,,,,,,,,,0,230,320,Denim/Denim,2002-12-01T00:00:00Z,men,81700,KRW,"81,700원",Nike SB Dunk Low Pro Reese Forbes Denim,65,USD,$65 ,304292-441
921,313,Nike,나이키 SB 덩크 로우 오렌지 플래시,82,3,,,,790000,,790000,721100,1046.59,1,215,310,Orange Flash/Black,2002-10-01T23:59:59Z,men,75500,KRW,"75,500원",Nike SB Dunk Low Orange Flash,60,USD,$60 ,304292-801
922,308,Nike,나이키 x 슈프림 덩크 로우 프로 SB 블랙 시멘트 2002,108,14,,,2340000,,,,,,0,215,320,Black/Black-Cement Grey,2002-09-01T23:59:59Z,men,81700,KRW,"81,700원",Nike x Supreme Dunk Low Pro SB Black Cement 2002,65,USD,$65 ,304292-131
923,307,Nike,나이키 x 슈프림 덩크 로우 프로 SB 화이트 시멘트 2002,197,11,,,2100000,,,,,,0,215,310,White/Black-Cement Grey,2002-09-01T23:59:59Z,men,81700,KRW,"81,700원",Nike x Supreme Dunk Low Pro SB White Cement 2002,65,USD,$65 ,304292-001
924,304,Nike,나이키 덩크 로우 SP 초콜릿,68,1,,,,,,,,,0,215,320,Anthracite/Black,2002-06-01T23:59:59Z,men,75500,KRW,"75,500원",Nike Dunk Low SP Chocolate,60,USD,$60 ,305162-001
925,285,Nike,나이키 덩크 로우 프로 SB 브라운팩,33,1,,,350000,,,,,,0,215,310,Baroque Brown/Hay/Maple,2002-03-01T23:59:59Z,men,88000,KRW,"88,000원",Nike Dunk Low Pro SB Brown Pack,70,USD,$70 ,304292-221
926,33656,Nike,(W) 나이키 덩크 로우 스플래터 미스,34,0,,,,,,,,,0,220,290,Myth/White Deco,2002-01-01T00:00:00Z,women,88000,KRW,"88,000원",(W) Nike Dunk Low Splatter Myth,70,USD,$70 ,305980-610
927,39893,Nike,나이키 x 스투시 덩크 하이 플러스 B 미디움 브라운 브리티쉬 카키,14,0,,,,,,,,,0,230,320,Medium Brown/British Khaki-Cone,2001-01-01T00:00:00Z,men,,KRW,,Nike x Stussy Dunk High Plus B Medium Brown British Khaki,,,,302763-221
928,23751,Nike,나이키 x 스투시 덩크 하이 플러스 B 블랙 화이트,18,5,,,220000,,,,,,0,215,320,Black/Black-White,2001-01-01T00:00:00Z,men,,KRW,,Nike x Stussy Dunk High Plus B Black White,,,,302763-001
929,56547,Nike,나이키 덩크 컴포트 프리미엄 유니버시티 레드,0,0,,,,,,,,,0,230,320,University Red/White,,men,,KRW,,Nike Dunk CMFT Premium University Red,,,,705433-602
930,44198,Nike,(W) 나이키 덩크 NG 골프 화이트 플래드 - 너비 M,17,1,,,,,,,,,0,220,290,Grey/Green/Yellow,,women,,KRW,,(W) Nike Dunk NG Golf White Plaid - Width M,,,,483907-005
931,44197,Nike,(W) 나이키 덩크 NG 골프 화이트 블랙 스파크 핑크 - 너비 M,37,0,,,260000,,,,,,0,220,290,White/Black/Spark Pink,,women,163500,KRW,"163,500원",(W) Nike Dunk NG Golf White Black Spark Pink - Width M,130,USD,$130 ,483907-101
932,43793,Nike,나이키 덩크 하이 럭키 그린,61,1,,,100000,,,,,,0,230,320,Sail/Lucky Green-Metallic Gold,,men,,KRW,,Nike Dunk High Lucky Green,,,,317982-100
933,42889,Nike,나이키 덩크 NG 골프 화이트 블랙 블루 - 너비 M,46,1,,,,650000,,650000,461000,243.915,1,230,320,White/Blue,,men,201300,KRW,"201,300원",Nike Dunk NG Golf White Black Blue - Width M,160,USD,$160 ,484294-102
934,42606,Nike,나이키 덩크 로우 프로 SB 슬레이트 블루,32,0,,,,,,,,,0,230,320,Slate Blue/White-Tr-Gum Light Brown,,men,,KRW,,Nike Dunk Low Pro SB Slate Blue,,,,304292-026
935,42256,Nike,나이키 덩크 컴포트 블랙 화이트,10,0,,,,,,,,,0,230,320,Black/White,,men,147200,KRW,"147,200원",Nike Dunk CMFT Black White,109,EUR,€ 109,705434-002
936,42122,Nike,나이키 덩크 로우 프리미엄 미디움 그레이 네이비,23,0,,,,,,,,,0,230,320,Medium Grey/Midnight Navy-Neutral Grey,,men,,KRW,,Nike Dunk Low Premium Medium Grey Navy,,,,307696-041
937,41509,Nike,나이키 덩크 로우 프리미엄 SB QS 논투라지,6,1,,,,,,,,,0,230,320,Black/Black-White-Gum Medium Brown,,men,,KRW,,Nike Dunk Low Premium SB QS Nontourage,,,,504750-040
938,40836,Nike,나이키 덩크 하이 프리미엄 트리플 블랙,10,0,,,,,,,,,0,230,320,Black/Black,,men,,KRW,,Nike Dunk High Premium Triple Black,,,,307735-001
939,40292,Nike,나이키 x 컨셉트 덩크 로우 프리미엄 SB 레드 랍스터 (스페셜 박스),33,4,,,,,,,,,0,230,320,Sport Red/Pink Clay,,men,,KRW,,Nike x Concepts Dunk Low Premium SB Red Lobster (Special Box),,,,313170-661
940,39293,Jordan,조던 1988 덩크 티셔츠 화이트,47,0,,,,50000,,50000,1000,2.04082,1,S,XXXL,White,,streetwear_unisex,,KRW,,Jordan 1988 Dunk T-Shirt White,49000,KRW,"49,000원",AJ1406-100
941,37842,Nike,나이키 덩크 NG 골프 화이트 블랙 그린,73,3,25.0522,120000,250000,599000,,599000,408600,214.601,2,230,320,White/Court Green-Black,,men,201300,KRW,"201,300원",Nike Dunk NG Golf White Black Green,160,USD,$160 ,484295-100
942,37820,Nike,나이키 덩크 NG 골프 화이트 블랙 블루 - 너비 W,64,2,44.5434,200000,180000,649000,,649000,459000,241.579,2,230,320,White/Blue,,men,201300,KRW,"201,300원",Nike Dunk NG Golf White Black Blue - Width W,160,USD,$160 ,484295-102
943,37819,Nike,나이키 덩크 NG 골프 화이트 블랙 오렌지,46,1,-0.142857,-1000,300000,699000,,699000,509500,268.865,2,230,320,White/Cargo Khaki/Safety Orange,,men,201300,KRW,"201,300원",Nike Dunk NG Golf White Black Orange,160,USD,$160 ,484294-101
944,35638,Nike,(GS) 나이키 덩크 로우 바시티 그린,1458,9,-15.493,-110000,200000,600000,,600000,496800,481.395,78,225(3.5Y),250(7Y),White/Team Green/Orange,,kids,106900,KRW,"106,900원",(GS) Nike Dunk Low Varsity Green,85,USD,$85 ,CW1590-102
945,30595,Nike,(GS) 나이키 덩크 로우 레이브 핑크,20,0,,,137000,,,,,,0,225(3.5Y),250(7Y),Rave Pink/Metallic Gold/White,,kids,,KRW,,(GS) Nike Dunk Low Rave Pink,,,,309601-671
946,30236,Nike,나이키 x 마이클 라우 덩크 SB 로우 가드너 우드,34,2,,,,,,,,,0,220,310,Dark Coffee/Dark Coffee,,men,,KRW,,Nike x Michael Lau Dunk SB Low Gardener Wood,,,,316164-222
947,30066,Nike,나이키 덩크 하이 메이플,2,0,,,,,,,,,0,225,320,Hay/Maple-Taupe-White,,men,,KRW,,Nike Dunk High Maple,,,,304717-222
948,25157,Nike,(GS) 나이키 덩크 로우 바이너리 블루,8,0,,,,,,,,,0,225(3.5Y),250(7Y),Binary Blue/Dark Obsidian/White,,kids,,KRW,,(GS) Nike Dunk Low Binary Blue,,,,310569-406
949,25085,Nike,나이키 덩크 로우 베이스볼 팩,134,4,-16.6667,-80000,400000,400000,,400000,,,2,215,320,White/Varsity Maize-Pine Green,,men,,KRW,,Nike Dunk Low Baseball Pack,,,,309431-171
950,23918,Nike,나이키 덩크 하이 LE CO.JP 리버스 시티 어택,38,1,,,,380000,,380000,,,1,215,320,Varsity Purple/White,,men,,KRW,,Nike Dunk High LE CO.JP Reverse City Attack,,,,630335-511
951,39131,Nike,나이키 x 오프화이트 덩크 로우 더 50 - 로트 7,76,1,,,100000,,,,,,0,230,320,Sail/Neutral Grey,2021-08-09T00:00:00Z,men,226500,KRW,"226,500원",Nike x Off-White Dunk Low The 50 - Lot 7,180,USD,$180 ,DM1602-108
952,33479,Supreme,슈프림 덩크 티셔츠 브라이트 그린 - 21SS,0,0,,,,,,,,,0,S,XXL,Bright Green,2021-04-15T00:00:00Z,streetwear_unisex,47800,KRW,"47,800원",Supreme Dunk T-Shirt Bright Green - 21SS,38,USD,$38 ,-
953,33477,Supreme,슈프림 덩크 티셔츠 라이트 틸 - 21SS,1,0,,,,,,,,,0,S,XXL,Light Teal,2021-04-15T00:00:00Z,streetwear_unisex,47800,KRW,"47,800원",Supreme Dunk T-Shirt Light Teal - 21SS,38,USD,$38 ,-
954,26482,Nike,나이키 x CPFM 덩크 로우 스와로브스키 스파이럴 세이지,45,0,,,4000000,,,,,,0,220,320,Spiral Sage/Spiral Sage,2020-11-18T00:00:00Z,men,692100,KRW,"692,100원",Nike x Cactus Plant Flea Market Dunk Low Swarovski Spiral Sage,550,USD,$550 ,CZ2670-300
955,24012,Nike,나이키 SB 덩크 하이 420 리버스 스컹크,74,0,,,,,,,,,0,215,320,PURPLE/PURPLE/GREEN,2020-04-20T00:00:00Z,men,125800,KRW,"125,800원",Nike SB Dunk High 420 Reverse Skunk,100,USD,$100 ,CW9971-500
956,26422,Nike,나이키 덩크 로우 팜 그린,50,0,,,,,,,,,0,220,320,Palm Green/Palm Green/Legion Green/White,2019-01-11T00:00:00Z,men,128300,KRW,"128,300원",Nike Dunk Low Palm Green,95,EUR,€ 95,904234-300
957,15886,Nike,(GS) 나이키 덩크 하이 아일랜드 그린,11,0,,,,,,,,,0,225(3.5Y),250(7Y),Island Green/White-Island Green,2018-07-17T23:59:59Z,kids,100600,KRW,"100,600원",(GS) Nike Dunk High Island Green,80,USD,$80 ,921797-300
958,15404,Nike,나이키 SB 덩크 로우 파리 YMCA 올드 코트 (엘리멘탈 골드),26,0,,,,,,,,,0,215,310,Elemental Gold/Sail-Sail-Black,2018-06-10T23:59:59Z,men,163500,KRW,"163,500원",Nike Dunk Low Paris YMCA Old Court (Elemental Gold),130,USD,$130 ,AH1072-700
959,15403,Nike,나이키 SB 덩크 로우 파리 YMCA 올드 코트 (에일 브라운),38,0,,,,,,,,,0,230,320,Ale Brown/Summit White-Summit White,2018-06-10T23:59:59Z,men,163500,KRW,"163,500원",Nike Dunk Low Paris YMCA Old Court (Ale Brown),130,USD,$130 ,AH1072-200
960,12456,Nike,나이키 덩크 로우 플라텐바우,28,0,,,,,,,,,0,215,310,Pure Platinum/Pure Platinum,2017-12-14T23:59:59Z,men,,KRW,,Nike Dunk Low Plattenbau,,,,AJ1026-001
961,25320,Nike,나이키 덩크 하이 프리미엄 SB 데님,21,0,,,,,,,,,0,215,320,MIDNIGHT NAVY/OBSIDIAN,2017-11-23T00:00:00Z,men,,KRW,,Nike Dunk High Premium SB Denim,,,,313171-401
962,11409,Nike,나이키 SB 덩크 하이 보타,6,0,,,,,,,,,0,215,310,Black/Black-Anthracite,2017-09-26T23:59:59Z,men,132100,KRW,"132,100원",Nike SB Dunk High Bota,105,USD,$105 ,923110-001
963,10873,Nike,나이키 x 더 베이스먼트 덩크 로우 QS 블랙,7,0,,,,,,,,,0,215,310,Black/Black-Black,2017-07-29T23:59:59Z,men,,KRW,,Nike x The Basement Dunk Low QS Black,,,,AH5770-001
964,10857,Nike,나이키 x 지노 이아노치 SB 덩크 하이 옵시디언 라이트 그래파이트,20,1,,,300000,,,,,,0,230,320,Black/Light Graphite-Obsidian,2017-07-27T23:59:59Z,men,138400,KRW,"138,400원", Nike x Gino Iannucci SB Dunk High Obsidian Light Graphite,110,USD,$110 ,881758-001
965,10144,Nike,나이키 SB 덩크 로우 타카시 2,22,0,,,,,,,,,0,215,310,Black/Metallic Silver,2017-05-01T23:59:59Z,men,88000,KRW,"88,000원",Nike SB Dunk Low Takashi 2,70,USD,$70 ,313170-005
966,10058,Nike,나이키 SB 덩크 로우 TRD QS 갤럭시,20,0,,,,,,,,,0,215,310,Black/Black-White-Metallic Cool Grey,2017-04-20T23:59:59Z,men,125800,KRW,"125,800원",Nike SB Dunk Low TRD QS Galaxy,100,USD,$100 ,883232-001
967,10057,Nike,나이키 SB 덩크 하이 인더스트리얼 블루,15,0,,,,,,,,,0,215,310,Obsidian/White-Industrial Blue,2017-04-20T23:59:59Z,men,125800,KRW,"125,800원",Nike SB Dunk High Industrial Blue,100,USD,$100 ,854851-414
968,24965,Nike,나이키 SB 줌 덩크 로우 프로 트랙 레드,4,0,,,,,,,,,0,215,320,TRACK RED/WHITE-CEDAR,2017-01-01T00:00:00Z,men,113200,KRW,"113,200원",Nike SB Zoom Dunk Low Pro Track Red,90,USD,$90 ,854866-616
969,8038,Nike,나이키 덩크 SB 하이 레드 벨벳,22,0,,,,,,,,,0,215,310,Gym Red/White/Gym Red,2016-11-11T23:59:59Z,men,138400,KRW,"138,400원",Nike Dunk SB High Red Velvet,110,USD,$110 ,313171-661
970,7630,Nike,나이키 SB 덩크 하이 프리미엄 싸이키델릭,27,0,,,,,,,,,0,225,320,Black/Rainbow-White-Black,2016-09-01T23:59:59Z,men,151000,KRW,"151,000원",Nike SB Dunk High PRM Psychedelic,120,USD,$120 ,313171-029
971,7625,Nike,나이키 SB 덩크 하이 스컹크,8,0,,,,,,,,,0,215,310,Black/Black-White-Laser Orange,2016-09-01T23:59:59Z,men,125800,KRW,"125,800원",Nike SB Dunk High Skunk,100,USD,$100 ,305050-034
972,7307,Nike,나이키 SB 덩크 하이 프리미엄 아즈텍 지오메트리,18,0,,,,,,,,,0,230,320,Black/Rio-Teal-White-Black,2016-07-15T23:59:59Z,men,151000,KRW,"151,000원",Nike SB Dunk High Premium Aztec Geometry,120,USD,$120 ,313171-030
973,7203,Nike,나이키 SB 덩크 로우 아틀라스 35MM 블랙,30,0,,,,,,,,,0,215,310,Black/Black,2016-06-26T23:59:59Z,men,163500,KRW,"163,500원",Nike SB Dunk Low Atlas 35MM Black,130,USD,$130 ,504750-066
974,7134,Nike,나이키 SB 덩크 하이 피크닉,6,1,,,,,,,,,0,215,310,University Red/White-White,2016-06-15T23:59:59Z,men,125800,KRW,"125,800원",Nike SB Dunk High Picnic,100,USD,$100 ,305050-610
975,6748,Nike,나이키 덩크 하이 SB 블랙 검 2016,9,0,,,,,,,,,0,215,310,Black/Black-Gum Light Brown,2016-04-01T23:59:59Z,men,125800,KRW,"125,800원",Nike Dunk High SB Black Gum 2016,100,USD,$100 ,305050-029
976,6412,Nike,나이키 SB 덩크 로우 빅 풋,24,0,,,,,,,,,0,215,310,Baroque Brown/Baroque Brown-Gum Light Brown,2016-01-15T23:59:59Z,men,125800,KRW,"125,800원",Nike SB Dunk Low Big Foot,100,USD,$100 ,313170-222
977,6177,Nike,나이키 SB 줌 덩크 하이 엘리트 카키,14,0,,,,,,,,,0,215,310,Khaki/Light Bone-Black,2016-01-01T23:59:59Z,men,157200,KRW,"157,200원",Nike SB Zoom Dunk High Elite Khaki,125,USD,$125 ,917567-200
978,5778,Nike,나이키 덩크 SB 로우 블루 문,41,0,,,,,,,,,0,220,310,Deep Royal Blue/Dp Royal Blue,2015-10-09T23:59:59Z,men,125800,KRW,"125,800원",Nike Dunk SB Low Blue Moon,100,USD,$100 ,313170-444
979,5627,Nike,나이키 덩크 SB 로우 아이오와,39,2,,,,,,,,,0,215,310,University Gold/Black/University Gold,2015-08-08T23:59:59Z,men,113200,KRW,"113,200원",Nike Dunk SB Low Iowa,90,USD,$90 ,304292-706
980,5580,Nike,나이키 SB 덩크 하이 클라우드,56,0,,,,,,,,,0,215,310,University Blue/White-University Blue,2015-07-20T23:59:59Z,men,132100,KRW,"132,100원",Nike SB Dunk High Clouds,105,USD,$105 ,305050-414
981,5473,Nike,나이키 SB 덩크 로우 프리마티브 폴 로드리게즈,44,1,,,,,,,,,0,215,310,Black/Varsity Red-Medium Grey-White,2015-06-20T23:59:59Z,men,138400,KRW,"138,400원",Nike SB Dunk Low Primative Paul Rodriguez,110,USD,$110 ,504750-060
982,30006,Nike,나이키 덩크 럭스 SP 쉐르파 블랙,9,0,,,,,,,,,0,225,320,Black/Black,2015-03-26T00:00:00Z,men,236700,KRW,"236,700원",Nike Dunk Lux SP Sherpa Black,149,GBP,￡149,744301-001
983,30767,Nike,(W) 나이키 덩크 스카이 하이 에센셜 블랙 화이트,5,1,,,,,,,,,0,215,290,Black/White/White,2015-02-16T00:00:00Z,women,,KRW,,(W) Nike Dunk Sky Hi Essential Black White,139000,KRW,"139,000원",644877-007
984,4860,Nike,나이키 덩크 로우 블랙 화이트,17,0,,,,,,,,,0,220,310,Black/White,2015-01-01T23:59:59Z,men,106900,KRW,"106,900원",Nike Dunk Low Black White,85,USD,$85 ,904234-001
985,4662,Nike,나이키 덩크 SB 로우 블랙 유니버시티 골드,23,0,,,,,,,,,0,215,310,Black/Black-University Gold,2014-11-20T23:59:59Z,men,106900,KRW,"106,900원",Nike Dunk SB Low Black University Gold,85,USD,$85 ,304292-046
986,4560,Nike,나이키 덩크 SB 로우 다크 레이즌,27,0,,,,,,,,,0,215,310,Dark Raisin / Sail-Black,2014-10-01T23:59:59Z,men,106900,KRW,"106,900원",Nike Dunk SB Low Dark Raisin,85,USD,$85 ,304292-510
987,4406,Nike,나이키 덩크 SB 로우 옵시디언 크리스탈 민트,22,1,,,,,,,,,0,215,310,Obsidian/Crystal Mint-Gym Red,2014-08-01T23:59:59Z,men,106900,KRW,"106,900원",Nike Dunk SB Low Obsidian Crystal Mint,85,USD,$85 ,304292-436
988,4252,Nike,나이키 덩크 SB 로우 게임 로얄 망고,28,0,,,,,,,,,0,215,310,Game Royal/White-Bright Mango,2014-06-01T23:59:59Z,men,106900,KRW,"106,900원",Nike Dunk SB Low Game Royal Mango,85,USD,$85 ,304292-418
989,4171,Nike,나이키 덩크 SB 로우 레이저 크림슨,5,1,,,,,,,,,0,215,310,Laser Crimson/Black/Team Red,2014-05-01T23:59:59Z,men,106900,KRW,"106,900원",Nike Dunk SB Low Laser Crimson,85,USD,$85 ,304292-606
990,4092,Nike,나이키 덩크 SB 로우 미디움 올리브 터보 그린,32,0,,,,,,,,,0,215,310,Medium Olive/ Turbo Green,2014-04-01T23:59:59Z,men,106900,KRW,"106,900원",Nike Dunk SB Low Medium Olive Turbo Green,85,USD,$85 ,304292-230
991,3906,Nike,나이키 덩크 SB 로우 화이트 아이스,29,0,,,150000,,,,,,0,220,320,White/Light Base Grey-White,2014-01-16T23:59:59Z,men,106900,KRW,"106,900원",Nike Dunk SB Low White Ice,85,USD,$85 ,304292-100
992,3905,Nike,나이키 덩크 SB 로우 블랙 뉴 슬레이트,19,0,,,,,,,,,0,215,310,Black/Reflect Silver-New Slate,2014-01-14T23:59:59Z,men,106900,KRW,"106,900원",Nike Dunk SB Low Black New Slate,85,USD,$85 ,304292-035
993,37333,Nike,나이키 x 컨셉트 SB 덩크 하이 어글리 크리스마스 스웨터 그레이 (스페셜 박스),5,0,,,,,,,,,0,230,320,Grey Heather/Pine Green-University Red,2013-12-07T00:00:00Z,men,163500,KRW,"163,500원",Nike x Concepts SB Dunk High Ugly Christmas Sweater Grey (Special Box),130,USD,$130 ,635525-036
994,3587,Nike,나이키 덩크 SB 로우 코듀로이 에일 브라운,21,0,,,,,,,,,0,220,310,Spruce/Team Red-Ale Brown,2013-10-01T23:59:59Z,men,110700,KRW,"110,700원",Nike Dunk SB Low Corduroy Ale Brown,88,USD,$88 ,304292-362
995,3483,Nike,나이키 덩크 SB 하이 시빌리스트 베를린,15,0,,,,,,,,,0,215,320,Black,2013-08-02T23:59:59Z,men,,KRW,,Nike Dunk SB High Civilist Berlin,,,,313171-016
996,3429,Nike,나이키 덩크 SB 로우 올리브 아토믹 레드,22,0,,,330000,,,,,,0,220,310,Olive/Atomic Red-Electric Purple,2013-07-01T23:59:59Z,men,106900,KRW,"106,900원",Nike Dunk SB Low Olive Atomic Red,85,USD,$85 ,304292-265
997,3293,Nike,나이키 덩크 SB 로우 미디움 그레이 레드,20,0,,,,,,,,,0,230,320,Medium Grey/University Red-Anthracite,2013-04-22T23:59:59Z,men,106900,KRW,"106,900원",Nike Dunk SB Low Medium Grey Red,85,USD,$85 ,304292-064
998,29043,Nike,나이키 덩크 하이 스포츠 레드,7,1,,,,,,,,,0,225,320,Black/Sport Red-White,2012-10-01T00:00:00Z,men,106900,KRW,"106,900원",Nike Dunk High Sports Red,85,USD,$85 ,317982-051
999,29042,Nike,나이키 덩크 하이 울프 그레이,9,0,,,,,,,,,0,225,320,Black/Wolf Grey-White,2012-10-01T00:00:00Z,men,106900,KRW,"106,900원",Nike Dunk High Wolf Grey,85,USD,$85 ,317982-048
1000,28035,Nike,나이키 덩크 하이 AS 프리미엄 화이트 블루 글로우,12,2,,,,,,,,,0,225,320,White/Blue Glow/White/Pure Platinum,2012-03-30T00:00:00Z,men,119500,KRW,"119,500원",Nike Dunk High AS Premium White Blue Glow,95,USD,$95 ,558493-143
1001,28768,Nike,나이키 덩크 하이 세일 액션 레드,10,4,,,,,,,,,0,240,320,sail/action red-sail,2012-03-01T00:00:00Z,men,106900,KRW,"106,900원",Nike Dunk High Sail Action Red,85,USD,$85 ,317982-122
1002,23835,Nike,나이키 x SPoT SB 덩크 하이 시가 시티,38,0,,,,,,,,,0,215,320,DARK OAK/TEAM RED-LT BRTSH TN-MTLLC,2011-09-17T00:00:00Z,men,135900,KRW,"135,900원",Nike x SPoT SB Dunk High Cigar City,108,USD,$108 ,313171-262
1003,2414,Nike,나이키 덩크 SB 로우 스페이스 잼,23,0,,,,,,,,,0,215,310,Black/Black,2011-07-23T23:59:59Z,men,188700,KRW,"188,700원",Nike Dunk SB Low Space Jam,150,USD,$150 ,304292-021
1004,2335,Nike,나이키 SB 덩크 로우 블랙 파인 그린,48,0,,,,,,,,,0,220,310,Black/Pine Green,2011-04-01T23:59:59Z,men,113200,KRW,"113,200원",Nike SB Dunk Low Black Pine Green,90,USD,$90 ,313170-012
1005,2317,Nike,나이키 덩크 SB 하이 스테추 오브 리버티,42,0,,,,,,,,,0,215,320,Seagrass/Seagrass,2011-03-05T23:59:59Z,men,163500,KRW,"163,500원",Nike Dunk SB High Statue of Liberty,130,USD,$130 ,313171-302
1006,32011,Nike,나이키 덩크 하이 AC 빈티지 다크 카퍼 세일,2,2,,,,,,,,,0,225,320,Dark Copper/Sail,2011-03-04T00:00:00Z,men,125800,KRW,"125,800원",Nike Dunk High AC VNTG Dark Copper Sail,100,USD,$100 ,398263-801
1007,30127,Nike,나이키 덩크 로우 프리미엄 SB 옐로우 커브,29,0,,,,,,,,,0,225,320,Midnight Fog/Black/Yellow Ochre,2010-09-11T00:00:00Z,men,123300,KRW,"123,300원",Nike Dunk Low Premium SB Yellow Curb,98,USD,$98 ,313170-010
1008,2133,Nike,나이키 덩크 SB 로우 스트리트 파이터 춘 리,37,0,,,,,,,,,0,220,310,Argon Blue/White,2010-08-16T23:59:59Z,men,,KRW,,Nike Dunk SB Low Street Fighter Chun Li,,,,304292-405
1009,2109,Nike,나이키 SB 덩크 로우 프로 크롬 볼 인시던트,26,0,,,,,,,,,0,230,320,Black/Radiant Emerald-Mdm Grey,2010-07-25T23:59:59Z,men,81700,KRW,"81,700원",Nike SB Dunk Low Pro Chrome Ball Incident,65,USD,$65 ,304292-012
1010,2088,Nike,나이키 덩크 SB 하이 코스턴 타이 템플,20,0,,,,,,,,,0,220,310,Metallic Gold/Metallic Vgs Gold-Team Red,2010-06-12T23:59:59Z,men,135900,KRW,"135,900원",Nike Dunk SB High Koston Thai Temple,108,USD,$108 ,313171-702
1011,2058,Nike,나이키 덩크 SB 하이 스컹크 420,69,2,,,,,,,,,0,215,310,Black/Forest/Vintage Purple-Pilgrim,2010-04-20T00:00:00Z,men,176100,KRW,"176,100원",Nike Dunk SB High Skunk 420,140,USD,$140 ,313171-300
1012,2043,Nike,나이키 SB 덩크 로우 옵시디언 팀 레드,28,0,,,,,,,,,0,220,310,Obsidian/Team Red,2010-04-01T23:59:59Z,men,,KRW,,Nike SB Dunk Low Obsidian Team Red,,,,304292-404
1013,1994,Nike,나이키 덩크 SB 하이 오셔닉 에어라인스,7,0,,,,,,,,,0,220,310,German Blue/White-Chlorine Blue,2010-01-19T23:59:59Z,men,119500,KRW,"119,500원",Nike Dunk SB High Oceanic Airlines,95,USD,$95 ,305050-400
1014,29031,Nike,나이키 덩크 하이 화이트 바시티 레드,21,3,,,,,,,,,0,225,320,White/Varsity Red/Black,2010-01-16T00:00:00Z,men,,KRW,,Nike Dunk High White Varsity Red,109000,KRW,"109,000원",317982-162
1015,1963,Nike,나이키 덩크 SB 하이 헉스테이블,33,0,,,,,,,,,0,220,310,White/Black,2010-01-01T23:59:59Z,men,,KRW,,Nike Dunk SB High Huxtable,,,,313171-101
1016,1958,Nike,나이키 SB 덩크 하이 마그넷 미디움 그레이,18,0,,,,,,,,,0,215,310,Magnet/Medium Grey,2010-01-01T23:59:59Z,men,,KRW,,Nike SB Dunk High Magnet Medium Grey,,,,305050-006
1017,1945,Nike,나이키 덩크 하이 두바이,17,0,,,,,,,,,0,220,310,Black/White-Gold Leaf-Turquoise,2010-01-01T23:59:59Z,men,,KRW,,Nike Dunk High Dubai,,,,393427-071
1018,1872,Nike,나이키 SB 덩크 로우 그린 스파크 훕 오렌지,28,0,,,,,,,,,0,220,310,Green Spark/Hoop Orange,2009-10-01T23:59:59Z,men,123300,KRW,"123,300원",Nike SB Dunk Low Green Spark Hoop Orange,98,USD,$98 ,313170-381
